1.0,0.9956967830657959
1.0,0.9981731176376343
1.0,0.9789860248565674
1.0,0.996877908706665
1.0,0.9889602661132812
1.0,0.9933940768241882
1.0,0.9905129671096802
1.0,0.9965207576751709
1.0,0.9992054104804993
1.0,0.9979588985443115
1.0,0.9975772500038147
1.0,0.9943323135375977
1.0,0.9884999394416809
1.0,0.9757343530654907
1.0,0.9960914254188538
1.0,0.9970796704292297
1.0,0.9930577278137207
1.0,0.9947112798690796
1.0,0.9986794590950012
1.0,0.9910581111907959
1.0,0.9924435019493103
1.0,0.9943292737007141
1.0,0.9952102303504944
1.0,0.9992672801017761
1.0,0.9962772727012634
1.0,0.9961993098258972
1.0,0.9922371506690979
1.0,0.9961057305335999
1.0,0.9787391424179077
1.0,0.990687906742096
1.0,0.994340181350708
1.0,0.9952837824821472
1.0,0.9917188882827759
1.0,0.9969199895858765
1.0,0.9973389506340027
1.0,0.9962959885597229
1.0,0.999901533126831
1.0,0.9985112547874451
1.0,0.9990941286087036
1.0,0.9790741205215454
1.0,0.9926042556762695
1.0,0.9992545247077942
1.0,0.9939109086990356
1.0,0.9962576627731323
1.0,0.9983177185058594
1.0,0.9969618916511536
1.0,0.9885022640228271
1.0,0.9959545135498047
1.0,0.9918789863586426
1.0,0.998119056224823
1.0,0.9964427351951599
1.0,0.9968083500862122
1.0,0.9963752627372742
1.0,0.999315619468689
1.0,0.9939481019973755
1.0,0.9973318576812744
1.0,0.9891480803489685
1.0,0.9930334091186523
1.0,0.9963223934173584
1.0,0.9934918284416199
1.0,0.9989186525344849
1.0,0.994343638420105
1.0,0.9974778294563293
1.0,0.9978106617927551
1.0,0.995452880859375
1.0,0.998046875
1.0,0.9969422221183777
1.0,0.9912932515144348
1.0,0.9946103096008301
1.0,0.9984375834465027
1.0,0.9911442399024963
1.0,0.9950024485588074
1.0,0.9967266321182251
1.0,0.9963710308074951
1.0,0.9832519292831421
1.0,0.996119499206543
1.0,0.9826670289039612
1.0,0.995465099811554
1.0,0.989375114440918
1.0,0.9969021081924438
1.0,0.9907441735267639
1.0,0.9927845001220703
1.0,0.9955384135246277
1.0,0.9964168071746826
1.0,0.986024022102356
1.0,0.9944907426834106
1.0,0.996269941329956
1.0,0.9937015771865845
1.0,0.9973861575126648
1.0,0.9932059049606323
1.0,0.9974510073661804
1.0,0.9961381554603577
1.0,0.9919495582580566
1.0,0.9979267120361328
1.0,0.9989526271820068
1.0,0.9988133907318115
1.0,0.983130156993866
1.0,0.9979212880134583
1.0,0.9363436102867126
1.0,0.9934759736061096
1.0,0.9984599351882935
1.0,0.9955130219459534
1.0,0.9903111457824707
1.0,0.9961274266242981
1.0,0.9963125586509705
1.0,0.9981709718704224
1.0,0.995130181312561
1.0,0.9983285069465637
1.0,0.9681658148765564
1.0,0.9973545074462891
1.0,0.9954453706741333
1.0,0.9932286143302917
1.0,0.9994650483131409
1.0,0.9961179494857788
1.0,0.9903661012649536
1.0,0.989795982837677
1.0,0.9930908679962158
1.0,0.9962052702903748
1.0,0.9907819628715515
1.0,0.9954319000244141
1.0,0.9994387030601501
1.0,0.9966586828231812
1.0,0.995311975479126
1.0,0.9951510429382324
1.0,0.9982115030288696
1.0,0.9950661659240723
1.0,0.9959133267402649
1.0,0.9977138042449951
1.0,0.9956964254379272
1.0,0.9940569400787354
1.0,0.9966865181922913
1.0,0.9974380731582642
1.0,0.9889489412307739
1.0,0.9941019415855408
1.0,0.9996033310890198
1.0,0.996000349521637
1.0,0.9936920404434204
1.0,0.992489755153656
1.0,0.9909365773200989
1.0,0.999152421951294
1.0,0.9972245693206787
1.0,0.998904824256897
1.0,0.99921715259552
1.0,0.9872403740882874
1.0,0.9951268434524536
1.0,0.9944542050361633
1.0,0.993713915348053
1.0,0.9937607645988464
1.0,0.9887083768844604
1.0,0.998200535774231
1.0,0.99284428358078
1.0,0.9941250085830688
1.0,0.9929420948028564
1.0,0.9956229329109192
1.0,0.9926059246063232
1.0,0.9959077835083008
1.0,0.9910370111465454
1.0,0.9946565628051758
1.0,0.9901081323623657
1.0,0.9897534847259521
1.0,0.9937610030174255
1.0,0.9954356551170349
1.0,0.9926764965057373
1.0,0.993351936340332
1.0,0.9919792413711548
1.0,0.9934782981872559
1.0,0.9850229620933533
1.0,0.9987565279006958
